gid,id,team,p_ipouts,p_seq,p_h,p_r,p_er,p_w,p_hbp,p_wp,date,wl
LAN202304020,castm002,ARI,5,3,0,0,0,1,0,0,20230402,w
LAN202304020,chafa001,ARI,2,4,0,0,0,1,0,0,20230402,w
LAN202304020,mcgos001,ARI,2,5,0,0,0,0,0,0,20230402,w
LAN202304020,syndn001,LAN,18,1,4,1,1,0,0,0,20230402,l
LAN202304020,fergc001,LAN,3,2,0,0,0,0,1,0,20230402,l
LAN202304020,phile001,LAN,3,3,1,0,0,0,0,0,20230402,l
LAN202304020,gratb002,LAN,3,4,4,1,1,0,0,0,20230402,l
MIA202304020,sengk001,NYN,16,1,3,1,1,3,0,1,20230402,w
MIA202304020,santd003,NYN,2,2,0,0,0,0,0,0,20230402,w
MIA202304020,curtj003,NYN,3,3,0,0,0,0,0,0,20230402,w
MIA202304020,nogos001,NYN,6,4,1,0,0,2,0,0,20230402,w
MIA202304020,roget003,MIA,13,1,4,4,3,2,2,0,20230402,l
MIA202304020,brazh001,MIA,8,2,1,1,1,1,1,0,20230402,l
MIA202304020,scott003,MIA,3,3,0,0,0,0,0,0,20230402,l
MIA202304020,barnm001,MIA,3,4,0,0,0,1,0,0,20230402,l
NYA202304020,strir001,SFN,15,1,6,4,4,2,1,0,20230402,l
NYA202304020,hjels001,SFN,6,2,0,2,2,3,0,3,20230402,l
NYA202304020,alexs001,SFN,3,3,1,0,0,0,0,0,20230402,l
NYA202304020,britj003,NYA,15,1,2,0,0,1,0,0,20230402,w
NYA202304020,cordj001,NYA,2,2,1,0,0,0,1,1,20230402,w
NYA202304020,marir001,NYA,4,3,0,0,0,0,0,0,20230402,w
NYA202304020,brewc002,NYA,6,4,0,0,0,1,1,0,20230402,w
OAK202304020,andet002,ANA,18,1,4,0,0,2,1,0,20230402,w
OAK202304020,wanta001,ANA,6,2,0,0,0,0,0,0,20230402,w
OAK202304020,estec001,ANA,3,3,1,0,0,1,0,0,20230402,w
OAK202304020,waldk003,OAK,17,1,9,6,6,1,1,1,20230402,l
OAK202304020,jackz002,OAK,1,2,1,0,0,1,0,1,20230402,l
OAK202304020,marta006,OAK,9,3,1,0,0,0,0,0,20230402,l
SDN202304020,gomba001,COL,18,1,4,3,3,1,0,1,20230402,l
SDN202304020,suteb001,COL,6,2,0,0,0,1,0,0,20230402,l
SDN202304020,lugos001,SDN,21,1,4,1,1,0,0,0,20230402,w
SDN202304020,garcl005,SDN,3,2,0,0,0,1,0,0,20230402,w
SDN202304020,hadej001,SDN,3,3,0,0,0,0,0,0,20230402,w
SEA202304020,quanc001,CLE,14,1,8,5,4,2,0,2,20230402,w
SEA202304020,herrt002,CLE,4,2,0,0,0,0,0,1,20230402,w
SEA202304020,sandn001,CLE,3,3,0,0,0,0,0,0,20230402,w
SEA202304020,morge001,CLE,3,4,1,0,0,0,0,0,20230402,w
SEA202304020,deloe001,CLE,3,5,0,0,0,0,0,0,20230402,w
SEA202304020,stept002,CLE,3,6,0,0,0,0,0,0,20230402,w
SEA202304020,gonzm005,SEA,15,1,6,4,4,2,0,0,20230402,l
SEA202304020,gottt001,SEA,3,2,1,0,0,0,0,0,20230402,l
SEA202304020,brasm001,SEA,3,3,2,1,1,0,0,0,20230402,l
SEA202304020,munoa002,SEA,3,4,0,0,0,0,0,0,20230402,l
SEA202304020,sewap001,SEA,3,5,0,0,0,1,0,0,20230402,l
SEA202304020,murfp001,SEA,1,6,0,1,0,2,0,0,20230402,l
SEA202304020,speig001,SEA,2,7,0,0,0,0,0,0,20230402,l
SLN202304020,bassc001,TOR,10,1,10,9,9,0,0,0,20230402,l
SLN202304020,pop-z001,TOR,2,2,1,0,0,1,0,1,20230402,l
SLN202304020,richt001,TOR,6,3,2,0,0,1,1,0,20230402,l
SLN202304020,bassa001,TOR,3,4,2,0,0,0,0,0,20230402,l
SLN202304020,mayzt001,TOR,3,5,1,0,0,0,0,0,20230402,l
SLN202304020,montj004,SLN,15,1,6,3,3,1,0,0,20230402,w
SLN202304020,strac001,SLN,5,2,3,1,1,0,0,0,20230402,w
SLN202304020,naugp001,SLN,7,3,1,0,0,0,0,0,20230402,w
TBA202304020,wentj001,DET,16,1,4,3,3,1,0,0,20230402,l
TBA202304020,folej001,DET,2,2,1,1,1,1,1,0,20230402,l
TBA202304020,langa001,DET,3,3,1,0,0,0,0,0,20230402,l
TBA202304020,shrec001,DET,3,4,2,1,1,0,0,1,20230402,l
TBA202304020,sprij001,TBA,18,1,0,0,0,1,0,0,20230402,w
TBA202304020,pochc001,TBA,3,2,1,0,0,0,0,0,20230402,w
TBA202304020,thomr007,TBA,3,3,0,0,0,0,0,0,20230402,w
TBA202304020,beekj001,TBA,3,4,1,1,1,0,0,0,20230402,w
TEX202304020,faltb001,PHI,16,1,7,2,2,0,0,0,20230402,l
TEX202304020,bella001,PHI,2,2,0,0,0,0,0,0,20230402,l
TEX202304020,brogc001,PHI,3,3,1,0,0,0,0,0,20230402,l
TEX202304020,sotog003,PHI,3,4,0,0,0,0,0,0,20230402,l
TEX202304020,perem004,TEX,17,1,8,1,1,3,0,0,20230402,w
TEX202304020,burkb001,TEX,2,2,1,0,0,0,0,0,20230402,w
TEX202304020,hernj004,TEX,5,3,0,0,0,0,0,0,20230402,w
TEX202304020,smitw002,TEX,3,4,0,0,0,0,0,0,20230402,w
WAS202304020,shusj001,ATL,14,1,6,4,4,5,0,0,20230402,l
WAS202304020,tonkm001,ATL,7,2,0,0,0,0,0,0,20230402,l
WAS202304020,chavj001,ATL,3,3,0,0,0,0,0,0,20230402,l
WAS202304020,gorem001,WAS,16,1,3,1,1,4,0,0,20230402,w
WAS202304020,harvh001,WAS,2,2,0,0,0,0,0,0,20230402,w
WAS202304020,ramie004,WAS,3,3,1,0,0,0,0,0,20230402,w
WAS202304020,edwac001,WAS,3,4,0,0,0,1,0,0,20230402,w
WAS202304020,finnk001,WAS,3,5,0,0,0,0,0,0,20230402,w
BOS202304030,oviej001,PIT,14,1,6,5,4,4,0,2,20230403,w
BOS202304030,mored002,PIT,1,2,0,0,0,1,0,0,20230403,w
BOS202304030,zastr001,PIT,2,3,1,1,1,1,0,0,20230403,w
BOS202304030,unded001,PIT,4,4,1,0,0,0,0,0,20230403,w
BOS202304030,holdc001,PIT,3,5,1,0,0,1,0,0,20230403,w
BOS202304030,bednd001,PIT,3,6,1,0,0,0,0,0,20230403,w
BOS202304030,crawk001,BOS,12,1,8,7,7,2,0,0,20230403,l
BOS202304030,kellz001,BOS,6,2,1,0,0,1,0,0,20230403,l
BOS202304030,bleir001,BOS,3,3,0,0,0,0,0,0,20230403,l
BOS202304030,ort-k001,BOS,3,4,0,0,0,0,0,0,20230403,l
BOS202304030,brasr001,BOS,3,5,0,0,0,0,0,0,20230403,l
CHA202304030,desca001,SFN,18,1,3,0,0,0,0,0,20230403,w
CHA202304030,manas001,SFN,6,2,2,3,3,2,0,0,20230403,w
CHA202304030,roget002,SFN,3,3,0,0,0,0,0,0,20230403,w
CHA202304030,kopem001,CHA,14,1,8,7,7,3,0,0,20230403,l
CHA202304030,diekj001,CHA,6,2,0,0,0,2,0,0,20230403,l
CHA202304030,lambj003,CHA,4,3,1,0,0,1,0,0,20230403,l
CHA202304030,ruizj001,CHA,1,4,3,5,5,2,0,0,20230403,l
CHA202304030,albeh001,CHA,2,5,2,0,0,0,0,0,20230403,l
CIN202304030,smyld001,CHN,14,1,9,7,6,2,2,0,20230403,l
CIN202304030,thomk002,CHN,10,2,1,0,0,0,0,0,20230403,l
CIN202304030,overc001,CIN,12,1,8,5,5,1,0,0,20230403,w
CIN202304030,gibai001,CIN,2,2,0,1,1,0,1,0,20230403,w
CIN202304030,youna002,CIN,1,3,1,0,0,0,0,0,20230403,w
CIN202304030,cruzf002,CIN,4,4,1,0,0,1,0,0,20230403,w
CIN202304030,sanmr001,CIN,2,5,0,0,0,1,0,0,20230403,w
CIN202304030,farmb001,CIN,3,6,0,0,0,0,0,0,20230403,w
CIN202304030,law-d001,CIN,3,7,2,0,0,0,0,0,20230403,w
HOU202304030,boydm001,DET,13,1,2,2,2,3,0,0,20230403,w
HOU202304030,cisnj001,DET,2,2,2,2,2,1,1,0,20230403,w
HOU202304030,englm001,DET,9,3,2,0,0,0,0,0,20230403,w
HOU202304030,langa001,DET,3,4,2,1,1,1,0,0,20230403,w
HOU202304030,wingt001,DET,3,5,0,0,0,0,0,0,20230403,w
HOU202304030,hillg002,DET,3,6,1,1,0,0,0,0,20230403,w
HOU202304030,browh001,HOU,14,1,6,4,4,3,0,0,20230403,l
HOU202304030,matop002,HOU,1,2,0,0,0,1,0,0,20230403,l
HOU202304030,blanr001,HOU,3,3,0,0,0,0,0,0,20230403,l
HOU202304030,abreb002,HOU,3,4,1,1,1,0,0,0,20230403,l
HOU202304030,montr004,HOU,3,5,1,0,0,0,0,0,20230403,l
HOU202304030,presr001,HOU,3,6,0,0,0,0,0,0,20230403,l
HOU202304030,nerih001,HOU,6,7,1,2,1,0,0,0,20230403,l
KCA202304030,berrj001,TOR,17,1,9,8,8,2,0,0,20230403,l
KCA202304030,pop-z001,TOR,4,2,1,1,1,0,0,0,20230403,l
KCA202304030,cimba001,TOR,3,3,0,0,0,1,1,0,20230403,l
KCA202304030,singb001,KCA,15,1,2,1,1,3,0,0,20230403,w
KCA202304030,yarbr001,KCA,4,2,5,2,2,1,0,0,20230403,w
KCA202304030,cuasj001,KCA,2,3,0,0,0,1,0,0,20230403,w
KCA202304030,coled003,KCA,3,4,1,1,1,1,0,1,20230403,w
KCA202304030,clart003,KCA,3,5,2,1,1,0,0,0,20230403,w
LAN202304030,feltr001,COL,14,1,4,5,5,5,0,0,20230403,l
LAN202304030,birdj001,COL,1,2,4,4,4,0,0,0,20230403,l
LAN202304030,seabc001,COL,9,3,5,4,4,0,1,0,20230403,l
LAN202304030,grovm001,LAN,12,1,2,3,3,2,0,0,20230403,w
LAN202304030,almoy001,LAN,3,2,2,1,1,0,0,0,20230403,w
LAN202304030,vesia001,LAN,3,3,1,0,0,0,0,0,20230403,w
LAN202304030,bickp001,LAN,3,4,1,0,0,0,0,0,20230403,w
LAN202304030,mills001,LAN,6,5,0,0,0,1,0,0,20230403,w
MIA202304030,mahlt001,MIN,15,1,5,1,1,1,0,0,20230403,w
MIA202304030,alcaj001,MIN,6,2,2,0,0,0,0,0,20230403,w
MIA202304030,sandc001,MIN,6,3,5,0,0,0,0,0,20230403,w
MIA202304030,cuetj001,MIA,3,1,3,4,4,1,0,0,20230403,l
MIA202304030,lindj006,MIA,15,2,4,4,4,3,0,0,20230403,l
MIA202304030,narda001,MIA,3,3,2,2,2,0,0,0,20230403,l
MIA202304030,charj001,MIA,3,4,0,0,0,0,0,0,20230403,l
MIA202304030,stalj001,MIA,3,5,1,1,1,0,0,0,20230403,l
MIL202304030,carrc003,NYN,12,1,4,5,5,4,0,0,20230403,l
MIL202304030,huntt002,NYN,6,2,5,5,5,2,0,0,20230403,l
MIL202304030,santd003,NYN,3,3,0,0,0,2,0,0,20230403,l
MIL202304030,guill001,NYN,3,4,1,0,0,0,0,0,20230403,l
MIL202304030,peraf001,MIL,18,1,2,0,0,3,0,0,20230403,w
MIL202304030,wilsb003,MIL,9,2,1,0,0,3,1,0,20230403,w
NYA202304030,walkt004,PHI,13,1,4,4,4,3,0,0,20230403,l
NYA202304030,marty001,PHI,1,2,3,4,4,3,0,0,20230403,l
NYA202304030,vasqa002,PHI,7,3,1,0,0,2,0,0,20230403,l
NYA202304030,domis001,PHI,3,4,1,0,0,1,0,0,20230403,l
NYA202304030,cortn001,NYA,15,1,7,1,1,0,0,0,20230403,w
NYA202304030,hamii001,NYA,5,2,3,0,0,0,0,0,20230403,w
NYA202304030,loaij001,NYA,4,3,0,0,0,0,0,0,20230403,w
NYA202304030,holmc001,NYA,3,4,1,0,0,0,0,0,20230403,w
OAK202304030,plesz001,CLE,3,1,7,6,6,1,0,0,20230403,w
OAK202304030,currx001,CLE,15,2,3,2,2,0,0,0,20230403,w
OAK202304030,herrt002,CLE,3,3,1,0,0,0,0,0,20230403,w
OAK202304030,karij001,CLE,3,4,0,0,0,0,0,0,20230403,w
OAK202304030,clase001,CLE,3,5,2,2,2,2,0,0,20230403,w
OAK202304030,morge001,CLE,3,6,1,1,0,0,0,0,20230403,w
OAK202304030,kaprj001,OAK,15,1,7,5,5,2,0,0,20230403,l
OAK202304030,famij001,OAK,3,2,3,2,0,0,0,0,20230403,l
OAK202304030,molls001,OAK,3,3,0,0,0,1,0,0,20230403,l
OAK202304030,acevd001,OAK,6,4,4,3,3,0,1,0,20230403,l
OAK202304030,may-t001,OAK,3,5,2,2,1,1,0,1,20230403,l
SDN202304030,nelsr003,ARI,15,1,6,3,3,3,0,0,20230403,l
SDN202304030,sulsc001,ARI,4,2,0,0,0,2,0,0,20230403,l
SDN202304030,castm002,ARI,2,3,0,0,0,0,0,0,20230403,l
SDN202304030,chafa001,ARI,3,4,0,0,0,0,0,0,20230403,l
SDN202304030,mcgos001,ARI,0,5,2,2,2,0,0,0,20230403,l
SDN202304030,weatr001,SDN,15,1,5,2,2,1,0,0,20230403,w
SDN202304030,honeb001,SDN,6,2,1,1,1,0,0,0,20230403,w
SDN202304030,wilss002,SDN,4,3,1,1,1,0,0,0,20230403,w
SDN202304030,hillt002,SDN,2,4,2,0,0,0,0,0,20230403,w
SEA202304030,detmr001,ANA,14,1,4,3,2,3,0,0,20230403,w
SEA202304030,teper001,ANA,1,2,0,0,0,0,0,0,20230403,w
SEA202304030,moorm003,ANA,3,3,0,0,0,0,0,0,20230403,w
SEA202304030,hergj001,ANA,3,4,1,0,0,0,1,0,20230403,w
SEA202304030,quijj001,ANA,3,5,0,0,0,0,0,0,20230403,w
SEA202304030,estec001,ANA,3,6,0,0,0,1,0,0,20230403,w
SEA202304030,kirbg001,SEA,13,1,9,4,4,1,1,0,20230403,l
SEA202304030,murfp001,SEA,5,2,0,0,0,0,0,0,20230403,l
SEA202304030,castd002,SEA,3,3,0,0,0,2,0,0,20230403,l
SEA202304030,festm001,SEA,6,4,2,3,3,3,0,0,20230403,l
SLN202304030,mortc002,ATL,16,1,9,3,3,2,0,0,20230403,w
SLN202304030,anden001,ATL,5,2,1,1,1,0,0,0,20230403,w
SLN202304030,mchuc001,ATL,3,3,1,0,0,1,0,0,20230403,w
SLN202304030,minta001,ATL,3,4,1,0,0,0,0,0,20230403,w
SLN202304030,woodj003,SLN,13,1,7,6,6,3,0,1,20230403,l
SLN202304030,thomz002,SLN,5,2,0,0,0,1,0,0,20230403,l
SLN202304030,hickj002,SLN,6,3,3,2,2,1,0,0,20230403,l
SLN202304030,naugp001,SLN,3,4,0,0,0,0,0,0,20230403,l
TEX202304030,bradk001,BAL,5,1,1,0,0,1,0,0,20230403,w
TEX202304030,could001,BAL,4,2,0,0,0,0,1,0,20230403,w
TEX202304030,wellt003,BAL,15,3,0,0,0,0,0,0,20230403,w
TEX202304030,bautf001,BAL,3,4,0,0,0,0,0,0,20230403,w
TEX202304030,grayj003,TEX,19,1,4,2,2,2,0,1,20230403,l
TEX202304030,ragac001,TEX,5,2,0,0,0,2,0,0,20230403,l
TEX202304030,kenni001,TEX,3,3,0,0,0,0,0,0,20230403,l
WAS202304030,rasmd002,TBA,18,1,2,0,0,0,0,0,20230403,w
WAS202304030,cleag001,TBA,2,2,1,1,0,1,0,1,20230403,w
WAS202304030,adamj002,TBA,1,3,0,0,0,0,0,0,20230403,w
WAS202304030,faucc001,TBA,6,4,1,1,1,0,1,0,20230403,w
WAS202304030,willt002,WAS,15,1,6,4,3,1,0,0,20230403,l
WAS202304030,thomm005,WAS,9,2,1,1,1,0,0,0,20230403,l
WAS202304030,banda001,WAS,3,3,2,1,1,0,0,0,20230403,l
BOS202304040,contr001,PIT,17,1,3,1,1,1,0,0,20230404,w
BOS202304040,mored002,PIT,3,2,1,0,0,0,0,0,20230404,w
BOS202304040,hernj005,PIT,1,3,0,0,0,0,0,0,20230404,w
BOS202304040,holdc001,PIT,3,4,0,0,0,0,0,0,20230404,w
BOS202304040,bednd001,PIT,3,5,0,0,0,0,0,0,20230404,w
BOS202304040,piven001,BOS,15,1,3,3,1,3,0,0,20230404,l
BOS202304040,wincj001,BOS,9,2,2,1,1,1,0,0,20230404,l
BOS202304040,brasr001,BOS,3,3,0,0,0,0,0,0,20230404,l
CIN202304040,wesnh001,CHN,14,1,6,3,3,2,0,0,20230404,w
CIN202304040,ruckm001,CHN,1,2,0,0,0,0,0,0,20230404,w
CIN202304040,alzoa001,CHN,8,3,2,2,2,0,0,0,20230404,w
CIN202304040,boxbb001,CHN,1,4,0,0,0,0,0,0,20230404,w
CIN202304040,merrj001,CHN,3,5,1,0,0,0,0,0,20230404,w
CIN202304040,cessl001,CIN,16,1,4,2,2,3,0,0,20230404,l
CIN202304040,gibai001,CIN,2,2,1,0,0,0,0,0,20230404,l
CIN202304040,farmb001,CIN,0,3,2,3,3,1,0,0,20230404,l
CIN202304040,sanmr001,CIN,0,4,2,3,1,1,0,0,20230404,l
CIN202304040,kuhnj001,CIN,6,5,5,3,3,1,0,0,20230404,l
CIN202304040,cruzf002,CIN,3,6,2,1,1,0,0,0,20230404,l
HOU202304040,mannm001,DET,17,1,6,2,2,2,0,0,20230404,w
HOU202304040,folej001,DET,4,2,1,0,0,1,0,0,20230404,w
HOU202304040,shrec001,DET,3,3,1,0,0,0,0,0,20230404,w
HOU202304040,wingt001,DET,3,4,2,1,1,0,0,0,20230404,w
HOU202304040,valdf001,HOU,21,1,8,3,2,1,0,2,20230404,l
HOU202304040,stanr002,HOU,3,2,2,2,2,0,0,0,20230404,l
HOU202304040,marts003,HOU,3,3,2,1,1,0,0,0,20230404,l
KCA202304040,kikuy001,TOR,15,1,3,1,1,1,0,1,20230404,w
KCA202304040,garcy001,TOR,4,2,1,0,0,0,0,0,20230404,w
KCA202304040,mayzt001,TOR,4,3,0,0,0,0,0,0,20230404,w
KCA202304040,swane001,TOR,1,4,0,0,0,0,0,0,20230404,w
KCA202304040,romaj004,TOR,3,5,0,0,0,0,0,0,20230404,w
KCA202304040,bubik001,KCA,15,1,7,2,2,1,0,1,20230404,l
KCA202304040,hernc006,KCA,6,2,2,1,1,0,0,0,20230404,l
KCA202304040,garra001,KCA,3,3,2,1,1,0,0,0,20230404,l
KCA202304040,chapa001,KCA,3,4,0,0,0,1,0,0,20230404,l
LAN202304040,marqg001,COL,16,1,5,4,4,2,0,0,20230404,l
LAN202304040,handb001,COL,2,2,0,0,0,1,0,0,20230404,l
LAN202304040,lawrj002,COL,3,3,0,0,0,1,0,0,20230404,l
LAN202304040,johnp001,COL,3,4,2,1,1,1,0,0,20230404,l
LAN202304040,uriaj001,LAN,18,1,5,0,0,0,0,0,20230404,w
LAN202304040,fergc001,LAN,3,2,0,0,0,1,0,0,20230404,w
LAN202304040,gratb002,LAN,3,3,0,0,0,0,0,0,20230404,w
LAN202304040,bickp001,LAN,1,4,2,2,2,1,0,0,20230404,w
LAN202304040,phile001,LAN,2,5,0,0,0,0,1,0,20230404,w
MIA202304040,maedk001,MIN,15,1,3,1,1,0,0,0,20230404,l
MIA202304040,pagae001,MIN,6,2,0,0,0,1,0,0,20230404,l
MIA202304040,moraj003,MIN,3,3,0,0,0,0,0,0,20230404,l
MIA202304040,alcas001,MIA,27,1,3,0,0,1,0,0,20230404,w
MIL202304040,schem001,NYN,16,1,8,5,5,2,0,0,20230404,l
MIL202304040,reyed002,NYN,2,2,0,0,0,0,0,0,20230404,l
MIL202304040,raleb001,NYN,3,3,4,4,4,0,0,0,20230404,l
MIL202304040,ottaa001,NYN,3,4,1,0,0,0,0,0,20230404,l
MIL202304040,milew001,MIL,18,1,5,0,0,0,1,0,20230404,w
MIL202304040,strzp001,MIL,3,2,1,0,0,0,0,0,20230404,w
MIL202304040,milnh001,MIL,3,3,1,0,0,0,0,0,20230404,w
MIL202304040,guerj004,MIL,3,4,1,0,0,0,0,0,20230404,w
NYA202304040,stram001,PHI,12,1,1,0,0,1,0,0,20230404,w
NYA202304040,bella001,PHI,3,2,0,0,0,0,0,0,20230404,w
NYA202304040,alvaj004,PHI,3,3,0,0,0,0,0,0,20230404,w
NYA202304040,brogc001,PHI,6,4,1,0,0,0,0,0,20230404,w
NYA202304040,kimbc001,PHI,3,5,2,1,1,1,0,0,20230404,w
NYA202304040,germd001,NYA,14,1,4,4,4,0,0,0,20230404,l
NYA202304040,kingm002,NYA,4,2,4,0,0,0,0,0,20230404,l
NYA202304040,abrea001,NYA,6,3,2,0,0,1,0,0,20230404,l
NYA202304040,cordj001,NYA,3,4,0,0,0,0,0,0,20230404,l
OAK202304040,biebs001,CLE,18,1,3,3,3,1,0,1,20230404,l
OAK202304040,stept002,CLE,3,2,1,0,0,1,0,0,20230404,l
OAK202304040,deloe001,CLE,3,3,1,0,0,1,0,0,20230404,l
OAK202304040,karij001,CLE,2,4,1,1,1,1,0,0,20230404,l
OAK202304040,searj001,OAK,14,1,8,3,3,1,0,0,20230404,w
OAK202304040,jackz002,OAK,4,2,0,0,0,0,0,0,20230404,w
OAK202304040,jimed002,OAK,5,3,0,0,0,1,0,0,20230404,w
OAK202304040,molls001,OAK,1,4,0,0,0,0,0,0,20230404,w
OAK202304040,may-t001,OAK,3,5,0,0,0,1,0,0,20230404,w
SDN202304040,gallz001,ARI,18,1,7,5,4,1,0,0,20230404,w
SDN202304040,ginkk001,ARI,3,2,0,0,0,0,0,0,20230404,w
SDN202304040,jamed003,ARI,6,3,3,1,1,1,0,0,20230404,w
SDN202304040,darvy001,SDN,15,1,3,1,1,4,2,0,20230404,l
SDN202304040,crisn001,SDN,3,2,3,3,3,2,0,0,20230404,l
SDN202304040,tapid001,SDN,3,3,0,0,0,0,0,0,20230404,l
SDN202304040,garcl005,SDN,1,4,2,4,4,1,0,0,20230404,l
SDN202304040,honeb001,SDN,5,5,1,0,0,0,0,0,20230404,l
SEA202304040,suarj001,ANA,13,1,8,7,6,0,0,1,20230404,l
SEA202304040,barrj003,ANA,11,2,5,4,4,0,0,0,20230404,l
SEA202304040,castl003,SEA,17,1,2,0,0,2,0,0,20230404,w
SEA202304040,brasm001,SEA,1,2,1,0,0,0,0,0,20230404,w
SEA202304040,gottt001,SEA,3,3,1,0,0,0,0,0,20230404,w
SEA202304040,sewap001,SEA,3,4,3,2,2,1,0,0,20230404,w
SEA202304040,speig001,SEA,3,5,0,0,0,0,0,0,20230404,w
SLN202304040,doddd001,ATL,15,1,6,1,1,0,0,0,20230404,w
SLN202304040,chavj001,ATL,3,2,0,0,0,0,0,0,20230404,w
SLN202304040,jimej003,ATL,2,3,2,0,0,0,0,0,20230404,w
SLN202304040,lee-d005,ATL,1,4,1,0,0,0,0,0,20230404,w
SLN202304040,yatek001,ATL,3,5,1,0,0,1,0,0,20230404,w
SLN202304040,minta001,ATL,3,6,0,0,0,0,0,0,20230404,w
SLN202304040,matzs001,SLN,16,1,10,4,4,1,0,0,20230404,l
SLN202304040,verhd001,SLN,5,2,1,0,0,0,0,0,20230404,l
SLN202304040,palla001,SLN,3,3,0,0,0,0,0,0,20230404,l
SLN202304040,gallg001,SLN,3,4,1,0,0,0,0,0,20230404,l
TEX202304040,gibsk002,BAL,21,1,6,2,2,0,0,0,20230404,w
TEX202304040,gilll001,BAL,2,2,0,0,0,1,0,0,20230404,w
TEX202304040,perec004,BAL,4,3,1,0,0,0,0,0,20230404,w
TEX202304040,heana001,TEX,8,1,7,7,7,2,0,0,20230404,l
TEX202304040,dunnd001,TEX,12,2,1,0,0,1,1,0,20230404,l
TEX202304040,heart001,TEX,7,3,0,0,0,0,0,0,20230404,l
WAS202304040,flemj001,TBA,9,1,10,5,5,1,0,0,20230404,w
WAS202304040,beekj001,TBA,6,2,2,0,0,1,0,0,20230404,w
WAS202304040,kellk004,TBA,6,3,4,1,1,0,1,0,20230404,w
WAS202304040,thomr007,TBA,3,4,0,0,0,0,0,0,20230404,w
WAS202304040,fairp001,TBA,3,5,0,0,0,0,0,0,20230404,w
WAS202304040,kuhlc001,WAS,15,1,4,4,4,1,0,0,20230404,l
WAS202304040,ramie004,WAS,3,2,0,0,0,0,0,0,20230404,l
WAS202304040,edwac001,WAS,3,3,0,0,0,0,0,0,20230404,l
WAS202304040,harvh001,WAS,3,4,1,1,1,1,0,0,20230404,l
WAS202304040,finnk001,WAS,1,5,5,5,5,1,0,0,20230404,l
WAS202304040,harrh001,WAS,2,6,0,0,0,1,0,0,20230404,l
BOS202304050,kellm003,PIT,21,1,4,1,1,2,0,0,20230405,w
BOS202304050,zastr001,PIT,3,2,0,0,0,0,0,0,20230405,w
BOS202304050,unded001,PIT,3,3,1,0,0,0,0,0,20230405,w
BOS202304050,klubc001,BOS,15,1,3,1,1,1,0,0,20230405,l
BOS202304050,schrj001,BOS,3,2,3,1,1,1,0,0,20230405,l
BOS202304050,ort-k001,BOS,3,3,2,2,2,0,0,0,20230405,l
BOS202304050,bleir001,BOS,3,4,1,0,0,1,0,0,20230405,l
BOS202304050,kellz001,BOS,3,5,0,0,0,1,1,0,20230405,l
CHA202304050,webbl001,SFN,15,1,9,4,4,0,0,0,20230405,l
CHA202304050,hjels001,SFN,5,2,4,3,0,1,0,0,20230405,l
CHA202304050,alexs001,SFN,1,3,0,0,0,0,0,0,20230405,l
CHA202304050,roget002,SFN,3,4,0,0,0,0,0,0,20230405,l
CHA202304050,ceasd001,CHA,15,1,1,1,1,5,0,0,20230405,w
CHA202304050,diekj001,CHA,3,2,0,0,0,0,0,0,20230405,w
CHA202304050,bumma001,CHA,2,3,1,0,0,1,0,0,20230405,w
CHA202304050,loper003,CHA,1,4,0,0,0,1,0,0,20230405,w
CHA202304050,lambj003,CHA,3,5,0,0,0,1,0,0,20230405,w
CHA202304050,kellj001,CHA,3,6,2,2,2,1,0,0,20230405,w
HOU202304050,rodre004,DET,14,1,6,4,4,2,0,0,20230405,l
HOU202304050,hillg002,DET,4,2,2,2,1,0,0,0,20230405,l
HOU202304050,alext001,DET,6,3,3,2,2,0,0,0,20230405,l
HOU202304050,javic001,HOU,18,1,5,1,1,0,0,0,20230405,w
HOU202304050,abreb002,HOU,3,2,0,0,0,2,0,0,20230405,w
HOU202304050,montr004,HOU,3,3,2,1,1,0,0,0,20230405,w
HOU202304050,presr001,HOU,3,4,0,0,0,0,0,0,20230405,w
KCA202304050,manoa001,TOR,21,1,1,0,0,4,1,0,20230405,w
KCA202304050,swane001,TOR,3,2,0,0,0,0,0,0,20230405,w
KCA202304050,romaj004,TOR,3,3,1,0,0,0,0,0,20230405,w
KCA202304050,greiz001,KCA,18,1,7,1,1,1,0,0,20230405,l
KCA202304050,clart003,KCA,6,2,3,2,2,1,0,0,20230405,l
KCA202304050,coled003,KCA,3,3,0,0,0,0,0,0,20230405,l
MIA202304050,lopep002,MIN,21,1,3,1,1,1,0,0,20230405,l
MIA202304050,jax-g001,MIN,1,2,2,2,2,0,0,0,20230405,l
MIA202304050,thiec001,MIN,2,3,2,2,2,0,0,0,20230405,l
MIA202304050,luzaj001,MIA,21,1,5,1,1,1,0,0,20230405,w
MIA202304050,flord002,MIA,3,2,0,0,0,0,0,0,20230405,w
MIA202304050,puk-a001,MIA,3,3,1,1,0,1,0,0,20230405,w
MIL202304050,peted003,NYN,12,1,5,5,5,5,0,0,20230405,l
MIL202304050,smitd009,NYN,3,2,2,1,1,0,0,0,20230405,l
MIL202304050,curtj003,NYN,6,3,2,0,0,0,0,0,20230405,l
MIL202304050,robed002,NYN,3,4,0,0,0,0,0,0,20230405,l
MIL202304050,ottaa001,NYN,0,5,1,1,1,0,0,0,20230405,l
MIL202304050,burnc002,MIL,13,1,7,6,6,2,1,0,20230405,w
MIL202304050,milnh001,MIL,5,2,0,0,0,0,0,0,20230405,w
